achievement_count,athlete_count,athlete.id,athlete.resource_state,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,sport_type,start_date,start_date_local,start_latlng1,start_latlng2,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type
5,1,66644446,1,10.854000000000001,0,FALSE,FALSE,4.851,1658,16.7,4.4,34.4175843056291,-119.853925779462,E1E8E3D0-B2E8-42B0-8029-7D00BBA32818-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,7054764229,0,FALSE,a7054764229,2,}`aqEl|ozUlAQaDAxEHfC?PEb@S\GnBNlCBf@D\FpAFZ?h@Gv@OjAEvCB~@BxA?vBJjA?h@ChALDED]FEX?^Ej@@HEN_@J_@PmANw@Ds@Lk@N_AFUJ_ANi@D_@@_ABi@MoAS[wAeBIO?ODKJMhAa@b@[pAo@|@WDCACLADEFIFU?_@E_@Aa@?KFUVYl@STKNOLSFc@@cAGsAB{A?iCD[Xg@BQE_@S]IEAK_@ES@KC{@Uo@c@q@O[F_@TKBg@?[COGGIQy@QWoB_AyAm@I?SFG?s@QcASeBi@_AUc@Em@MgAGa@OWE_ACUG{Au@u@m@}CoDaBqBc@YG?GHKXId@DrBEz@ADBSJEF@FJPf@EPe@l@CV@TZRJNIJg@Ja@?WMCF@z@Gh@C~AFnDC~@DZG`A?VEXHdAG\ITUTmARy@?SDMEOFM?MFYEKPIZGp@Cv@BR?R@NEPIL@RN^?FUb@?HFB~@?GHYNIPDKACYHe@|@HVXb@@JDbAAv@@TU~@Ov@]l@Uh@_@n@W|@Cv@Db@?~AZxBGTk@nAI^@JLx@Sx@?JFXCV,39.7656,1609,Morning Run,0,0,FALSE,2,Run,2022-04-28T14:22:20Z,2022-04-28T07:22:20Z,34.416957590729,-119.85366275534,(GMT-08:00) America/Los_Angeles,27.1,0,FALSE,Run,7509384548,7509384548,-25200,everyone,0
5,1,66644446,1,22.2876,0,FALSE,FALSE,12.8958,2775,23,3,34.4174181763083,-119.8543778155,D97536E0-E54F-4FA8-87B7-4E9D8F936599-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,7044387344,0,FALSE,a7044387344,2,{gaqErcpzUWYTKJ@^\x@TDN?RAZMn@DLFLAj@ApDC^GPCLB\LJBNCj@@`AA~@B^C^MVAHFZDD@NCl@?jAK`@GJ_@pASx@EHU@_C[{Aa@i@Wu@W{Bm@eBO{DE[I]UWAQBKPQFaAByD?YEwCCwAFqC?iAC{@DmAAOCkCBiACuCD{CSsBI_AKq@LU?y@Gq@Ke@K_@Qm@[{@q@Y_@Ye@i@oAUkACOGeCQcBCo@E]EK]kDMk@K]QYc@qAgAcBgA_AoA{@yAe@mAQg@EcCAaAFmBGoABsBEq@@]EgC?{BD]DIEOe@?sADe@Lu@P[d@a@f@]JKzB{Ap@y@h@iAXsAJwAHgBAe@BaA?cBUqDU_CAa@CMC_AIm@Cu@E]?_@a@sG[_HI}@EiBKaBIgBCgAIsAAm@Gm@M_EKcBCaA?c@E]GmAEqBEc@GwA?u@KwA@SGa@EcASgAg@oAk@}@SQm@]a@]GMcBaCk@gAU_@MUKm@D?BoBHuAEaAFu@Bg@?]Fm@A}CDY@i@Dc@CMHwA@mAFmCZSHMRMDEB]PKs@c@Pj@VSQPK?^BEWDc@A[GIQEEGD}@@sA[CI@EDIRAv@@n@Ed@Kf@?l@BPGvABLM~CKrAA~BCx@E\CnCGv@EhAB`@Al@GdBMd@DjAN^n@~@HHbCvDtAbAp@t@`@t@XlAPnCLjELnBAZLjAThGJfAFjCHhANfEJp@Bl@L`EAXHTFj@LzDThCHlB?\d@dFF`CCJBhAD`AD`@HRJ|AA`@@z@CJIdCMbBE\St@_@bA[b@kAfA_Ap@aAh@m@`AUl@If@Ct@@d@ITQP?\BFFHR@p@KtANdA?nAG`@DpAAj@Bl@CtLXp@FpAVpAj@r@h@PVd@^^f@BPb@bAv@bCJl@NtBVzBFb@HdA?H@\d@hCX|@RVTd@v@`Ax@r@hAn@x@Pd@FbBFdFVfGCpLLhCEfABzBKl@D`CGdCF~AER@j@Ej@BZCd@BnACjADtB\ZNBD@Fj@PNNfBl@^PH@t@`@v@Rn@n@d@NVGBE@IIiABk@C_A@c@Jq@FeAEcBESCIE?CG?GJYNS?KC}@B_BAw@Gg@M_@BWBKDIDa@HgDCe@Q[AKRm@DY?MYm@AKBa@AGGEB?P_@LXNC,34.588800000000006,2083,Morning Ride,0,4,FALSE,2,Ride,2022-04-26T14:56:09Z,2022-04-26T07:56:09Z,34.4180618226528,-119.854811159894,(GMT-08:00) America/Los_Angeles,48.5,0,FALSE,Ride,7498204018,7498204018,-25200,everyone,0
2,1,66644446,1,10.814400000000001,0,FALSE,FALSE,4.836399999999999,1661,16.6,4.4,34.4176087807864,-119.854605048895,C2F95CF0-7556-4271-A70E-E9F748713611-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,7038714024,0,FALSE,a7038714024,2,scaqEt{ozU~@BhAA|@Dv@ErA@VEj@W^ElCLbB?hBNzAFZAlAQpAE|BBxAHtA@lBFdB?dALJGBQTMj@Gb@DRCFIL[AJB@AOLa@BS@{@H_@Jy@^_APeAFi@Lo@LiBCU@SCOCc@Ai@_@e@w@q@a@o@CK@GDIPMPCTMZGdAw@XIx@]t@OT]DKAKMw@@YEU@OFOLMNG^G^SJMPc@H{AEc@B_@BU@aADu@EeABc@XgA?SISYWIM[I{@[]GyAw@I?KBu@h@UBk@E]]Ig@OUOGg@[UIaB}@WI_@Dy@WkBYc@M[Om@Mu@CYKQOGAkAE_@IaAIo@OgAg@eAs@qA_BWa@[Qu@iAe@e@Q[GGc@OEAIDKTQ~@D`@?t@H^C^E?AG@CD@BDDP@tA@HBB?JGHQJ_@j@EBUEEBGx@?b@MzAAh@Hj@?x@CV@x@Db@HV?J?LKd@CXHrAEd@Bd@CPEJMBUAi@KgAD_AGeA`@MLCNCtCFv@ALINE^BLLTXLBb@EJIDCDAR[j@@zBHv@El@Id@Md@]^Ql@S^W\ER@`@Gv@B~@GhA@lAN|@CPu@vAET@RNj@BNANS`@CRHjA?ZGZ@\,20.8656,1610,Morning Run,0,1,FALSE,2,Run,2022-04-25T13:40:11Z,2022-04-25T06:40:11Z,34.4173890911043,-119.853542558849,(GMT-08:00) America/Los_Angeles,27.1,0,FALSE,Run,7492077596,7492077596,-25200,everyone,0
0,1,66644446,1,10.3104,0,FALSE,FALSE,4.224399999999999,1643,16.7,4.4,34.417491517961,-119.853975735605,7BF31084-40C1-4991-8DB9-D5BC9F1C2C44-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,7019376696,1,FALSE,a7019376696,2,cdaqEr{ozUDBF?hDEl@FfACj@BPAd@[VCd@DVCn@DVA~@BPBNDn@?LDV?dALr@Bd@IhBMZGjAJT@VBlBAlADdBBz@FzAGl@HPCDCDUDCz@Mf@BJG^s@RmAVcAFw@Lc@J}@JYHw@Pu@Fy@@i@DUGcAGSQ[}AmBEO?ODILKj@U`@MfB_AfAYXMJQBMMy@?w@Jc@FIHEh@MVMXUDIF_@@YEaCDuBAo@?{@D]Vs@BSEYKQOOAGg@Ii@Oa@EOK_@]UI_@GYB[RQF{@?QAKCGIOs@OYYSoAg@_@Yo@Og@?gA]WAmAYuBi@}B]_@Ce@O_@Cc@AKBCF?VB@DAiInEBRElAB|@CREJKBy@Bk@Da@H_B@G@ILATBT?`@Dh@Ah@FR@NIf@GJKHSF_@Au@J]@i@G]@OBQJUCGPAV?|@Gb@?n@Et@Av@In@BJJHp@G@@?Be@RI?CEAHOPClAPRBJE~ABdAK^UrASVOz@_@j@K^KNDJM`@AxBD\Bh@Cv@Hx@QbAWd@IRTdAIp@Bl@EP,40.068000000000005,1475,Lunch Run,0,0,FALSE,2,Run,2022-04-21T18:26:52Z,2022-04-21T11:26:52Z,34.4174611754715,-119.853531075642,(GMT-08:00) America/Los_Angeles,27.1,0,FALSE,Run,7471004775,7471004775,-25200,everyone,0
1,1,66644446,1,20.3292,0,FALSE,FALSE,5.726,1122,13.3,5.2,34.4181592203677,-119.854682581499,7DCBFDDF-F076-4A44-A9F7-B78242292056-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,7010005247,1,FALSE,a7010005247,2,yhaqElbpzUPLb@CN@DBFTHJNBVCBJCn@CHIHAHBXJRBXEhCBt@CZKTA^Nn@AnBCz@Dr@EVKT@VJP@J?|AAd@GPK`AGxA?b@Hf@CLAZHf@@XPnBCp@Ol@Gl@@`AJhADdAAdDBXClCBhBCzAELEFc@Hw@Gu@PM?WG[Bc@Tm@VOPCHBvA@RCHBx@EF?JHL@HDFQdB?LFL?ZCXBx@Cj@FDIPGBWD}AHkB@KA[@SCiA?_ACc@@YCqBAuCBUA{AA_@Bw@McC?aAEuAFsAAiA@mBE_BBqAEiBDk@AMCS@MGGWE{@AwACGMEe@AMCGOHo@?MC@KRFRBDND\CD@DFFr@@t@Bb@FJRHDF?ZKPF^HNHDR@TAb@GbBC`C?XCv@DdACLDrBEhB@~DCvA@LDLALBjEEJBd@BlABrAId@AVDV?b@CJ@b@Gx@AJBl@C`@@H@j@GX?ZMAw@Fs@K_@?ODs@?o@GI@OCOEq@?MJWEa@@{AAO?QBQXSt@_@LCJGZAX@JDZAVITA\FDDPAPGDEDWCgBBi@CgA?uEEO?SFe@Iq@@u@GeAAqADi@He@D_AQaAMmB@oAFu@?OJiABqAIcB@MGGAIZ}@E_@EICc@FkBASQoAFSDa@AoBA_@GMHw@CQQi@?OJc@Be@AKGOKHMBQM?EMYIASJO?BMALD@,38.5488,1014,Evening Ride,0,1,FALSE,2,Ride,2022-04-20T00:42:19Z,2022-04-19T17:42:19Z,34.4182123616338,-119.854623489082,(GMT-08:00) America/Los_Angeles,20.2,0,FALSE,Ride,7460892645,7460892645,-25200,everyone,10
0,2,66644446,1,20.120400000000004,0,FALSE,FALSE,46.2034,9073,62.4,-0.1,34.4173078704625,-119.854590799659,9549AE04-1C93-4FC2-A042-FEBF2BC3A2FD-activity.fit,FALSE,TRUE,FALSE,FALSE,FALSE,7010023989,1,FALSE,a7010023989,2,ki`qE|ppzUXqFKqPb@cKL}RSuA?iER]dGBO}IZeE[eC?mDiEu@}@o@S_AkEmEeCsE_FwMiAiFwF{KR}El@o@c@wCkCr@WkD}AoA_ABq@X{@nAc@IiGyGuAaCcHuF?y@jAcDFuCsDoVi@oK@oO]wLiFgUsAaAWyBt@kCUyMaAgHaAqSgAeJGyBTgGOiDkCwHcQs]qB{LOgEdAu@k@eBw@cGeDqEqB}EkEcHcAgCWwBN{FeKm@Y{BJySs@iB_ByAQwAIkCXeQcCiMIuBsEoFWu@tA{F`CwZh@u`@b@iJp@f@{@lEEdC^vBnLdYdHdHfIbCrr@pJxAz@bCpEx@lEd@pEg@fEH`FoAxDZp@zF|ErNtFvBrAxDv@z@Qf@s@xAkGjCyAXu@h@gD`@NfArBnA|@jDRXaBtBge@b@wCbR}s@P]pDM`EsHXsCpA_FBsF|CgPYsFnAaEtA}BhAaEhBqDG_AkAmBc@oFaBwJIoBp@{XdD}QGgA|AkH`MPlP~@`BcEfB{Ar@wAz@M`@wG{RwCwDw@O_@|@oI`A}Dn@gFlHN`C[tBeBdA_CTyAHiTWqGdAuQjAeM@{B]_IyFeV{AuD}AuBgJ_FaJqJ?yAqBkDc@sBHmIe@}DeAyCuBeCo@_@wCFaD}BsGiBWD[jAkCiBqARsBwCaBmAmE}EoBgDcBeBc@gBYOo@f@mNzS}AlDuCpDkIfNgS|YeIbMIXzB|@K^B_@{AwAzDqG@SgA_@n@d@c@zA_IjLITXh@bCtBtFvGuAnCuAbByDgDaFwFDe@tBoCd@qAjH_KsFfHu@fB_MlQsApC@X|AhBvK|KfX|ZkBs@oEhIwSb[pBhCeFrLpAxUm@vKcEpYYfAsAnBShAGdGy@nEgI`NmApFwC`IcKxSmExHi@h@IMgMvNcF|IkAlDm@|Ey@vj@iCjY{@lE`FtGJ`CnBnLEpAVtBWjL?lDrCfEZrAIpRNbC|IRl@b@@dCK|Bd@dC~EzJnDtGrC~CxA`JkAvAPhDbC~MfJbRdIlRXhDC|JrEtl@N~I}@fCAv@b@hAfA|@jEvPz@fGIdPN~Ih@zJtDtWQhCgAxCBZ|HbGn@|AjGdHp@AvAqAxAM|@j@b@z@Lh@OlAPh@jCs@ZpCk@v@UtEzBdDx@zBZ@f@nBtA`CnAzGW^Bx@~BpFxBdDtBzA~B`DwAxC[RwB@[m@uFTUZQdFw@HOp@cANUlA[~ELtJYTHnJ]fDeBxDOvD^jCmAnD\jEv@n@,40.6728,8267,Lunch Ride,0,0,FALSE,2,Ride,2022-04-17T19:34:50Z,2022-04-17T12:34:50Z,34.413183638826,-119.856944186613,(GMT-08:00) America/Los_Angeles,291.6,2,FALSE,Ride,7460912434,7460912434,-25200,everyone,10
0,1,66644446,1,10.0944,0,FALSE,FALSE,4.857399999999999,1783,16.7,4.4,34.4172591716051,-119.852493144572,41DC65BE-C584-4588-A6EA-10227CB94290-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6954555603,0,FALSE,a6954555603,2,ubaqE`|ozU|B?TB`@Ab@@b@C\HL?`@G\UHCn@GbA@`BJp@At@FNBv@@j@D~AEr@IRD|AEnBFtA?VBZAp@@d@@p@HxAG`AJPDDGBg@BITArADHCZi@Bg@d@cBB[C[D_@N[BQV_A@i@V}@Fw@?g@DQIk@@o@AMIOWMYWWc@i@m@CO?IFIZSz@SNKLQn@UTS|Ac@TQHM?KQaADe@H]LQb@Qj@_@ZYDIBSIqC?qAFw@G_ALw@L]F[?QGYQWKG?GKGKAKE_@Cm@Mw@g@m@SUBi@\_@Hs@GQKOy@IQGIKCMDMAs@o@gAm@YIg@@i@QcAQi@Mm@Uy@Q_@Mo@AuAY_@?WK[GSA[DUEg@[y@[WQwAuA]e@g@e@QYoByBg@e@K@OVKd@Bf@Fx@?f@Db@CHK@]SC@?BLrALZq@fA]CCJGl@ElABX@|AGh@?jAGx@B\?`AFhAFb@Bf@DV?FUROTUFWEY@QCk@AUEM@a@Rc@^SJCHBb@Gz@ETIPJz@?d@Ip@FTF@BHD@DAFIBDOh@IJOFWVKD[B[LE?SI_ABQDKHQKOQCHCT@HDPNFdBFbACVZRrARRG\?XCTSn@W`@Q`AMTc@XIT?bCE|BDv@Pr@?P,15.4584,1732,Morning Run,0,0,TRUE,2,Run,2022-04-09T13:55:45Z,2022-04-09T06:55:45Z,34.4172303378582,-119.853608775884,(GMT-08:00) America/Los_Angeles,27.2,0,FALSE,Run,7400663625,7400663625,-25200,only_me,0
1,1,66644446,1,10.465200000000001,0,FALSE,FALSE,4.894699999999999,1801,16.7,4.4,34.4176207669079,-119.855281468481,5A49121E-9479-4F25-8259-549A75A04DD6-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6930292388,0,FALSE,a6930292388,2,icaqE`|ozULAJ@P?d@CRBZAVFv@Hb@Gr@G\DN?@GDCXIvAKh@?x@DND\CnADh@NbA?x@HJ?z@SZA^Ed@Dv@?^AjADz@AXBbCFd@D`BGh@@h@FJCBGH]|@?PET?DCv@sAHo@ES?IVo@HCG@@_@Ni@JaAH_@Fq@No@Hu@?c@FgA?KEWQg@]i@gAoAEI@KLUjAk@jAe@r@a@pA_@FIDQAWGq@F_ALQFGZI^SVUJSLo@BcAIkABeEHu@Vg@@SCW]a@EOKEI@wA[KGo@e@u@MWFe@VoA@GAKMMa@@_@IOQK_@Em@Uq@c@YKi@KUFIAeA]m@Ks@Y[G]Ky@Qs@I_ASg@Eg@Me@E]@QE_@Ug@Ma@OMIUUo@Ys@oA_@_@mBcCeA{@GCIDKLETKhAFh@?\C`@@NF?@BDX?f@Ed@CJGBWZ@b@CLEBK?KIIMGCIFGV?fCGx@A\D`@An@FfAAh@JZEvA@\Ix@Dh@JV@LOFQEO@_@RYHGHC\@VAVGl@B`AOpB@p@DLFPRNTXJb@C~ABpABVCd@CjADd@QTCRD`AB\AvABFFBFBBCb@x@DBCFYZYPg@x@a@^[VYLU^aA~@QJ[Vq@dAIf@MD@@CBIGKAQ?GFUhA?ZD|@GlA?~@IXEBI@,17.157600000000002,1684,Morning Run,0,0,FALSE,2,Run,2022-04-04T13:58:35Z,2022-04-04T06:58:35Z,34.4173347763717,-119.853605087847,(GMT-08:00) America/Los_Angeles,27.1,0,FALSE,Run,7374532865,7374532865,-25200,everyone,0
0,1,66644446,1,10.1304,0,FALSE,FALSE,4.977600000000001,1860,16.7,4.4,34.4175547175109,-119.853893173859,DE6965DE-19C8-4C37-84E3-2C1E7ABBAD48-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6901638090,1,FALSE,a6901638090,2,icaqEf|ozUFCTAfAAh@BhAAz@D|@ARG\ONEn@?XChBNb@A`ADXBd@J~ADVAdBWj@AtA?tAH~CB`CNlAE~@JH?FENa@FE`@?ZGb@DLEVm@\eBPm@PqAPg@@WPu@@a@TgADu@C]Nm@E{@IW[]D@QYm@c@UUS_@?MHMVO~@]VQVG`Ao@lA_@NGFKBWG{@BMAWNm@NMXEl@QNKHOHa@GuBBSCc@BuACgBFo@\k@DSEYc@i@?EGEK@mAY_@Oi@]SIe@GSDe@XMB[@MEW@UMIICMA_@W_@_@I}@o@MCa@Ws@[k@GMLIA]M_@AUEcBi@o@MOI_@C_@@WIsAWUIuAMu@YU?_Ai@}@gAKSYYcAyAe@_@mAsAa@WG?KPMt@@xAI~@@FDFB?@KB?Gv@H`AEb@CHc@@QLM@[GGPH|AK`CFtB?bAEfAFh@@n@Dl@?l@Jf@?PSZMFs@G[@_AAYI]AIHOt@ODq@BCBJnC?tBJI@AEAFBDABDHBV?D@FDLBv@f@dAx@FJDR?xBLnCEbA@f@GNAN@nAEz@Px@JBFRb@\DNCDWLk@h@_AtAq@l@QRULg@b@c@h@m@j@c@h@G\_AAGBCHCZKFGN,18.532799999999998,1769,Morning Run,0,0,FALSE,2,Run,2022-03-29T14:09:10Z,2022-03-29T07:09:10Z,34.4173370394856,-119.853637609631,(GMT-08:00) America/Los_Angeles,27.1,0,FALSE,Run,7343403658,7343403658,-25200,everyone,0
4,2,66644446,1,5.256,0,FALSE,FALSE,10.9907,8230,323.5,86.6,37.9523203801364,-122.315362337977,3A32BAE2-BF10-4C4B-A384-C056FBBC49B6-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6882333467,1,FALSE,a6882333467,2,arsfF|rpiVEKA_@Lo@H_AAWNgARi@l@{C`@uAz@{BXa@hDeCp@[nBeBVCLS`@QzCwB~Aq@l@g@pFoDjAg@tA{@fCgBdB{@bAw@\OzAeBrA}CVaBPuBN_@?m@PwAT{@n@[rAiAhAKd@[dAgBZcAh@oA\i@z@mA\[rAe@p@}@FQC?@EVSVc@\a@HQTyAHQbAXd@@n@On@i@r@eA`@_ANQd@mAb@q@Xs@V_@JuCZyBlA}BVeAFkAFWZ_@VILU~AuGRQJ]z@oAL]b@uCRu@@WdA}BR_CTeAAOc@m@QSo@_@We@aBeBQc@E{@Io@RmBDgBWaAKm@Ae@Dc@t@eCVY@KZYLe@Ta@@]VYh@yAVS@e@Rc@\mAb@g@`@cA@_AJm@PyCPg@JuBI_@Ho@Eg@GSa@c@c@aACcBD[Om@MmCYmBGMMsAGWOYE_@OWE[La@`A{@VKZu@HMRGE}@VsAAYQKy@Kq@D_BAgGz@o@LIHcDToARw@V?Fe@Nw@h@w@N}@`@a@`@iAl@OVa@hAW~@|@`B|Bp@NLL^Aj@k@jAO~APt@~@p@Rn@FhAAr@O~@Yt@k@j@m@JgAWeBu@Y_@Qu@c@m@i@_@CKDWLYDDI@C`@M\W^y@r@q@^iAh@s@Vy@t@qA`@yA`ByAr@MXBrAMj@Y`@u@Rk@^{B~CSj@OrAUjAe@fAs@x@k@lA_D|EsAdAY^QED@CXgBvC_@`@aCfBSb@S~@Wh@CTkAjAI`@KnAg@hA_@b@mAhBeAn@ONKd@EdDM`@[Rs@K]@kD|@eA`Ag@z@Qd@c@dBK`AB~@Qt@Pp@h@|@DRAf@Ud@Ch@@\OxA@`@a@xBDhAV`BFz@Rh@`@n@Nx@Rn@`AvAFb@Kz@@^H\Zj@Tl@D\C~@`@vAR\XTxAj@VVJZKdADZd@d@~Az@AV`@GVRJRGVQRa@D{Aj@SZI`@Bx@Rh@F\Bp@Nb@P|B@lAA~@Ph@BXn@nB@p@Ep@Kb@KNyAp@kAlAGVCh@ERJDLxA?`@Lb@En@g@~@oBzAQTk@pAYbAObAm@xBATk@fBHbAAp@FTHbADNE`ADFIE,10.170000000000002,7526,Afternoon Hike,0,1,FALSE,2,Hike,2022-03-25T19:37:11Z,2022-03-25T12:37:11Z,37.9524931311607,-122.314867302775,(GMT-08:00) America/Los_Angeles,341.4,0,FALSE,Hike,7322288148,7322288148,-25200,everyone,NA
0,1,66644446,1,18.4896,0,FALSE,FALSE,12.911,3359,23,3,34.4181844498962,-119.854902187362,57EF50F1-B3C5-44A5-8837-0FA3C01DEC53-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6813780628,0,FALSE,a6813780628,2,ggaqEzbpzUSDHDD?VEL?DDJTDDPDLCBFEr@KRER@JLZBH?hCAdAUbA?NJVDT@tECXKVAZP\?h@AjAKPUj@e@xBMPGDa@Km@EiBa@cDiAgAYgAQmBC_B?UCa@EOKOMGC]@]VGBI@_E@cADyE@_DEmE@gCCkAB_BCkA?wEMyAKUEIGGA_APo@?mAOw@Uc@Uo@k@MSm@o@a@q@a@eA[{AMoAG}AGYGmAWiCg@gCa@yAWo@q@cAsAoAuAy@s@WgAWgAGwBAkBDm@EaBDwBCkACSCGBmBGkBFo@FSCOMMc@Cg@D_AF]J[p@{@|AgA\UHCn@c@p@u@h@mA\aBHy@JyD?sAOgBIkCQ}BIqBCMQoCK_AIsBIo@Ac@CMA]CYCiAEs@QeEK_CGk@IkBIaAEsAC[GeBEs@AqAIgAA{@QmBCkACO?y@KiD]aHUcAUs@Sc@e@m@kA{@][e@y@iBoC[o@Qm@?cBXeG?g@BoADu@?[FkA@mAHuCHGb@@LADGDYBqACg@@y@DMRQ@GCAu@Hl@AE?EHEIAGD_A?ECGWMEOFc@Bm@?w@OC[FIJCRAj@IvB?n@Gp@CdBIhCA~AGz@Bb@KrBERA^BPK~@An@@lAKjD@N?x@L`AHXNVnCrEn@n@v@n@f@j@p@rAN|@RtD@hAD^HjCD`@DzAPjCFfBFf@LvDJxA@l@DVJhB?|@Fl@Bn@Hv@@fALbBFjBHp@L|AJzB?r@TjBTdEN~AAH@p@NvAD|@AXFn@B|AAb@CRGtACnAMfAMl@Sh@a@|@UXm@h@cAt@aBbAQROVSd@On@C`@@hACPU^?RTVZAXIfAHPCrA?RCN@vA?j@Bz@AtEDtAHpDBz@FpAX^L|@b@x@l@z@`AHN^f@N^`@jAVlAXnCp@rIXxAd@tAv@jA~@z@d@ZhAb@ZJV@\Ad@Dj@@ZHVB|BF~@FvBEl@DfD?tFF`AAzADbAAjGQH@~@AdABzBCbADbAEdA@~@ChDHz@Lr@RTXh@N`Ab@fA^p@d@v@b@f@Ff@`@^LPCDA@ICg@ByACKBS?[XoC?sBAOEMEC?GBUHW@k@AkB?}AMo@P}@EeA@m@AcBCWO[ECS@OCa@AQ@KEAa@OYHEFM,35.3232,2514,Morning Ride,0,0,FALSE,2,Ride,2022-03-12T17:01:47Z,2022-03-12T09:01:47Z,34.4179656822234,-119.854693058878,(GMT-08:00) America/Los_Angeles,47.3,0,FALSE,Ride,7248302287,7248302287,-28800,everyone,10
0,1,66644446,1,10.465200000000001,0,FALSE,FALSE,4.9272,1772,16.7,4.4,34.4175736606121,-119.853938436136,8F65FA86-261C-40B7-81A5-8269FA408EB2-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6807865303,0,FALSE,a6807865303,2,ccaqEvyozUBr@LPrAJvBGhA?^CN?LCb@UXEhCNbCFPBZLz@@r@DRA`ASrBEhDDnAHx@CHEF?ZHf@Dj@@fAEh@D`@FFABGBSDC\C`@Gj@?NGFIJ]Fc@`@qBD_Al@cCDi@XwA@a@A[@KCEBYG_@AWCMKOUS_@q@i@gAAM@OJOTOv@Qj@]`Ag@x@U`@ON]GoABe@H]LQd@Od@YJKFIFa@DoACc@MULkC?aA@g@BSXm@DQC[U_@CKMIM?yA_@WAk@c@i@MOBs@XgA?IAMIKMM_@AUEIUM[@kAy@UWk@Kk@SYHc@MYCoA][Sw@M[Ko@@m@WkEc@y@[y@g@iAeAiA}Ai@e@mBuBWKMQGBOZCT?RD\A`@@nACFGDJx@Dp@F\B`@IJm@Ja@BECAEKz@An@HrAA~BC`AGr@FTB`@GhA@jAEpA@ROLUF]?Q@]CW?}@Cc@PU\UHI\Ed@AxAGhA@HDFFEBDLCTS@DPBP@ZGNDJLHZRZh@b@Pf@BZCZD^@X@xBA`@Hp@Bb@Iv@IhBAt@Jh@n@bA@JSRW\IDOZ{@z@U\k@n@uA`Ak@h@g@t@KXEDQAYBQHOn@QJEF,24.8364,1695,Morning Run,0,0,FALSE,2,Run,2022-03-11T15:41:03Z,2022-03-11T07:41:03Z,34.4173056911677,-119.853237038478,(GMT-08:00) America/Los_Angeles,27.1,0,FALSE,Run,7241935116,7241935116,-28800,everyone,0
0,1,66644446,1,10.270800000000001,0,FALSE,FALSE,4.9444,1830,16.7,4.4,34.4175062701106,-119.853834249079,A9A31413-E947-40A6-BEED-8F98129646BC-activity.fit,FALSE,FALSE,FALSE,FALSE,FALSE,6792369606,0,FALSE,a6792369606,2,mcaqE~{ozUQ?RDpAIrA?j@BfC@XIXSPER?bAFjDHt@Hp@BdALf@ChAQz@E~CBtAF|AB~AHpBGbANJEFYFG^?XGf@?H?FELSL[f@sCH_AJc@Ly@J[Ds@Ry@Fy@Ak@Dc@Gy@IWwBkCCUBINOrA]h@[\Mb@UxAg@JODUG}@Ag@DUJQLKr@Y^YHMDMB_@GyCD{AAeCBUXk@BQEc@MWIGCIQEIGeAKYOi@_@q@QSDk@\mA?YOMYIa@EIKMuBcASMYKOEe@DiA_@mDw@e@Qo@IwAWg@ESGg@G[AUEyAg@SKe@_@iAgAqEqFSGMMG@EFG\Gt@@`AEdA@VAl@@FF@?ACECR@NF@GHKHs@PORNCD?QdAG|AC`CBp@?j@GzAHhDCp@@XAVIPIF}@R_@BYCi@?QEG@k@Ri@XGn@?pCFdAG\n@EJGG??KNYDCDNp@LRL\p@f@n@Pd@D~@Cr@@n@CnAFd@FPBRG`AEvB@lA@HP`@\p@B@SPo@z@_@^S\a@b@QLUZm@l@WJyA|AOREVIFaA?EDIRCX,23.7204,1733,Morning Run,0,0,FALSE,2,Run,2022-03-08T14:51:07Z,2022-03-08T06:51:07Z,34.4173563178629,-119.853596286848,(GMT-08:00) America/Los_Angeles,27.1,0,FALSE,Run,7225242573,7225242573,-28800,everyone,0
